lap,tyre_age,compound_encoded,track_temperature,laps_total,track,lap_time
6,11,2,35,66,Barcelona,91.335
7,18,0,31,66,Barcelona,91.34
8,14,2,33,66,Barcelona,91.341
9,12,1,38,66,Barcelona,91.727
10,1,2,36,66,Barcelona,91.817
11,8,1,44,66,Barcelona,91.592
12,9,2,44,66,Barcelona,94.853
13,1,1,43,66,Barcelona,109.125
14,14,2,35,66,Barcelona,89.8
15,13,0,34,66,Barcelona,89.68
16,15,0,43,66,Barcelona,89.995
17,14,2,39,66,Barcelona,90.593
18,14,0,39,66,Barcelona,90.305
19,16,2,37,66,Barcelona,90.851
20,5,1,32,66,Barcelona,91.86
21,5,1,31,66,Barcelona,90.343
22,3,0,35,66,Barcelona,91.289
23,1,2,36,66,Barcelona,90.736
24,16,1,36,66,Barcelona,90.925
25,14,1,32,66,Barcelona,91.835
26,18,0,39,66,Barcelona,94.403
27,19,0,36,66,Barcelona,108.12
28,16,1,35,66,Barcelona,89.601
29,19,1,34,66,Barcelona,89.282
30,8,0,35,66,Barcelona,89.083
31,7,1,36,66,Barcelona,89.187
32,4,2,33,66,Barcelona,89.621
33,7,1,42,66,Barcelona,90.987
34,11,1,41,66,Barcelona,89.286
35,12,1,30,66,Barcelona,89.831
36,4,2,33,66,Barcelona,89.764
37,6,1,39,66,Barcelona,89.756
38,18,0,42,66,Barcelona,90.934
39,18,1,33,66,Barcelona,90.079
40,17,1,36,66,Barcelona,90.826
41,4,2,33,66,Barcelona,89.444
42,17,2,31,66,Barcelona,89.831
43,1,2,34,66,Barcelona,89.491
44,17,2,40,66,Barcelona,89.616
45,11,0,40,66,Barcelona,90.104
46,18,1,32,66,Barcelona,91.441
47,13,0,33,66,Barcelona,89.944
48,7,1,32,66,Barcelona,90.109
49,4,0,44,66,Barcelona,89.908
50,3,2,40,66,Barcelona,93.887
51,7,2,41,66,Barcelona,108.759
52,5,0,34,66,Barcelona,87.246
53,11,1,41,66,Barcelona,87.614
54,12,0,42,66,Barcelona,87.772
55,6,0,35,66,Barcelona,87.762
56,14,0,36,66,Barcelona,88.454
57,4,0,33,66,Barcelona,90.052
58,7,1,41,66,Barcelona,88.926
59,6,1,30,66,Barcelona,90.348
60,4,1,40,66,Barcelona,88.671
61,1,0,42,66,Barcelona,89.25
62,3,2,35,66,Barcelona,88.7
63,19,1,35,66,Barcelona,91.986
64,14,0,36,66,Barcelona,89.424
1,15,2,39,66,Barcelona,115.147
2,9,1,44,66,Barcelona,115.134
3,9,0,37,66,Barcelona,87.495
4,14,2,39,66,Barcelona,88.327
5,12,1,39,66,Barcelona,89.321
6,7,2,41,66,Barcelona,88.986
7,5,1,41,66,Barcelona,89.147
8,6,0,37,66,Barcelona,89.086
9,15,2,34,66,Barcelona,88.606
10,6,0,34,66,Barcelona,88.558
11,8,2,41,66,Barcelona,89.331
12,10,1,30,66,Barcelona,88.746
13,7,0,41,66,Barcelona,89.037
14,6,2,30,66,Barcelona,89.167
15,6,1,30,66,Barcelona,89.215
16,16,2,40,66,Barcelona,89.642
17,11,0,31,66,Barcelona,89.873
18,5,2,30,66,Barcelona,90.181
19,14,0,38,66,Barcelona,90.07
20,1,0,37,66,Barcelona,90.443
21,10,0,30,66,Barcelona,90.48
22,1,2,30,66,Barcelona,94.486
23,18,2,38,66,Barcelona,105.871
24,7,0,30,66,Barcelona,87.98
25,2,0,36,66,Barcelona,87.415
26,10,1,39,66,Barcelona,87.156
27,17,2,32,66,Barcelona,87.244
28,13,2,40,66,Barcelona,86.99
29,13,2,34,66,Barcelona,87.619
30,8,0,37,66,Barcelona,86.711
31,5,2,41,66,Barcelona,87.364
32,10,0,37,66,Barcelona,86.329
33,13,0,44,66,Barcelona,86.895
34,19,1,34,66,Barcelona,86.697
35,19,2,31,66,Barcelona,87.31
36,10,1,43,66,Barcelona,86.976
37,18,1,36,66,Barcelona,86.956
38,11,2,35,66,Barcelona,87.157
39,11,1,41,66,Barcelona,86.82
40,11,2,38,66,Barcelona,87.34
41,15,1,30,66,Barcelona,87.36
42,2,1,33,66,Barcelona,87.351
43,5,2,37,66,Barcelona,88.239
44,19,1,40,66,Barcelona,87.114
45,3,2,42,66,Barcelona,87.458
46,4,1,34,66,Barcelona,87.73
47,2,0,41,66,Barcelona,87.662
48,12,1,36,66,Barcelona,90.916
49,10,1,34,66,Barcelona,103.326
50,13,2,37,66,Barcelona,85.106
51,13,1,43,66,Barcelona,84.253
52,18,0,35,66,Barcelona,85.802
53,4,2,39,66,Barcelona,85.257
54,6,1,37,66,Barcelona,85.389
55,15,0,30,66,Barcelona,85.207
56,14,0,42,66,Barcelona,85.832
57,6,0,35,66,Barcelona,86.447
58,18,1,39,66,Barcelona,86.408
59,13,1,35,66,Barcelona,86.919
60,12,1,36,66,Barcelona,85.895
61,14,1,32,66,Barcelona,86.425
62,7,2,35,66,Barcelona,86.804
63,10,0,34,66,Barcelona,88.977
64,14,0,43,66,Barcelona,89.833
65,8,1,33,66,Barcelona,91.646
66,17,2,39,66,Barcelona,94.345
1,5,2,41,66,Barcelona,135.888
2,7,2,32,66,Barcelona,113.833
3,19,1,44,66,Barcelona,87.537
4,9,0,31,66,Barcelona,87.693
5,7,1,44,66,Barcelona,88.24
6,14,2,34,66,Barcelona,88.784
7,1,1,43,66,Barcelona,89.243
8,9,1,35,66,Barcelona,89.59
9,5,1,43,66,Barcelona,90.216
10,5,1,30,66,Barcelona,89.636
11,10,1,33,66,Barcelona,89.855
12,1,2,41,66,Barcelona,89.543
13,16,0,30,66,Barcelona,89.792
14,8,2,34,66,Barcelona,89.778
15,5,0,35,66,Barcelona,89.835
16,14,2,35,66,Barcelona,91.431
17,16,0,34,66,Barcelona,90.01
18,15,0,44,66,Barcelona,90.358
19,1,1,38,66,Barcelona,90.199
20,4,1,38,66,Barcelona,90.563
21,4,2,32,66,Barcelona,89.849
22,15,2,32,66,Barcelona,90.554
23,16,0,32,66,Barcelona,90.757
24,6,1,34,66,Barcelona,90.558
25,1,0,33,66,Barcelona,92.489
26,4,0,37,66,Barcelona,91.847
27,9,1,37,66,Barcelona,91.143
28,17,2,44,66,Barcelona,91.137
29,8,0,38,66,Barcelona,99.076
30,17,2,31,66,Barcelona,110.257
31,4,2,38,66,Barcelona,88.569
32,13,0,32,66,Barcelona,87.756
33,16,2,33,66,Barcelona,87.991
34,6,2,31,66,Barcelona,87.746
35,18,1,30,66,Barcelona,88.117
36,12,0,33,66,Barcelona,88.223
37,3,0,37,66,Barcelona,88.37
38,19,0,44,66,Barcelona,88.926
39,17,0,40,66,Barcelona,89.578
40,7,0,34,66,Barcelona,88.467
41,7,0,30,66,Barcelona,92.026
42,15,1,36,66,Barcelona,89.278
43,4,1,31,66,Barcelona,89.124
44,4,1,40,66,Barcelona,89.178
45,7,1,41,66,Barcelona,90.581
46,2,2,44,66,Barcelona,89.431
47,19,2,40,66,Barcelona,88.999
48,9,2,34,66,Barcelona,88.908
49,19,1,40,66,Barcelona,88.765
50,14,1,39,66,Barcelona,90.635
51,17,1,30,66,Barcelona,91.497
52,17,1,36,66,Barcelona,89.659
53,6,0,43,66,Barcelona,89.876
54,3,2,43,66,Barcelona,89.583
55,6,1,36,66,Barcelona,89.74
56,8,1,30,66,Barcelona,90.087
57,3,0,43,66,Barcelona,89.676
58,4,0,32,66,Barcelona,90.126
59,1,1,37,66,Barcelona,91.259
60,1,2,30,66,Barcelona,92.217
61,15,1,38,66,Barcelona,90.304
62,2,2,32,66,Barcelona,93.41
63,14,2,43,66,Barcelona,92.247
64,6,2,35,66,Barcelona,93.091
1,11,2,32,64,Monaco,151.929
2,19,0,31,64,Monaco,144.979
3,13,0,30,64,Monaco,103.218
4,14,1,38,64,Monaco,101.885
5,13,1,37,64,Monaco,99.679
6,14,0,42,64,Monaco,98.046
7,17,1,35,64,Monaco,97.181
8,13,2,32,64,Monaco,97.426
9,14,0,34,64,Monaco,96.588
10,16,0,43,64,Monaco,96.299
11,17,1,38,64,Monaco,95.323
12,19,0,44,64,Monaco,95.077
13,15,1,30,64,Monaco,93.665
14,16,0,42,64,Monaco,93.314
15,9,2,42,64,Monaco,92.098
16,18,2,42,64,Monaco,92.133
17,17,0,42,64,Monaco,91.49
18,19,0,32,64,Monaco,110.848
19,6,1,43,64,Monaco,90.149
20,3,1,41,64,Monaco,88.156
21,12,1,38,64,Monaco,106.56
22,14,0,31,64,Monaco,92.589
23,10,0,41,64,Monaco,88.779
24,2,1,35,64,Monaco,84.159
25,7,1,31,64,Monaco,83.136
26,2,0,33,64,Monaco,82.728
27,16,2,41,64,Monaco,122.476
28,9,1,35,64,Monaco,126.941
29,16,0,31,64,Monaco,117.746
31,7,1,44,64,Monaco,152.438
32,9,1,31,64,Monaco,120.7
33,9,2,30,64,Monaco,83.323
34,4,0,33,64,Monaco,81.669
35,12,1,40,64,Monaco,79.112
36,9,1,31,64,Monaco,79.394
37,4,1,43,64,Monaco,78.761
38,9,0,42,64,Monaco,77.543
39,6,1,36,64,Monaco,76.98
40,6,0,40,64,Monaco,77.447
41,15,2,41,64,Monaco,76.861
42,2,0,38,64,Monaco,76.987
43,6,2,30,64,Monaco,77.006
44,14,2,38,64,Monaco,76.919
45,16,2,44,64,Monaco,76.479
46,18,1,35,64,Monaco,76.249
47,19,1,41,64,Monaco,76.492
48,11,1,42,64,Monaco,76.896
49,14,1,43,64,Monaco,76.489
50,8,0,34,64,Monaco,77.522
51,8,2,31,64,Monaco,76.773
52,13,1,43,64,Monaco,76.811
53,14,2,34,64,Monaco,77.135
54,13,2,39,64,Monaco,77.709
55,2,0,39,64,Monaco,77.94
56,15,1,42,64,Monaco,78.622
57,13,1,40,64,Monaco,79.06
58,14,1,30,64,Monaco,78.952
59,3,1,39,64,Monaco,79.024
60,13,0,41,64,Monaco,78.678
61,19,1,36,64,Monaco,78.832
62,8,0,34,64,Monaco,78.539
63,10,0,40,64,Monaco,77.729
64,13,0,39,64,Monaco,78.338
1,13,0,33,64,Monaco,153.538
2,11,1,30,64,Monaco,144.07
3,10,1,32,64,Monaco,104.323
4,13,2,43,64,Monaco,101.995
5,19,2,35,64,Monaco,100.205
6,10,2,44,64,Monaco,97.998
7,18,0,44,64,Monaco,97.933
8,14,1,40,64,Monaco,97.269
9,7,2,36,64,Monaco,97.18
10,1,1,36,64,Monaco,96.881
11,6,1,37,64,Monaco,95.887
12,11,1,42,64,Monaco,95.375
13,6,0,34,64,Monaco,93.679
14,16,2,30,64,Monaco,92.995
15,17,1,39,64,Monaco,92.605
16,15,2,41,64,Monaco,92.305
17,5,1,38,64,Monaco,92.36
18,19,1,39,64,Monaco,92.002
19,10,2,35,64,Monaco,91.775
20,14,0,39,64,Monaco,91.651
21,18,1,32,64,Monaco,107.551
22,14,2,41,64,Monaco,94.073
23,4,1,34,64,Monaco,90.16
24,12,1,35,64,Monaco,86.153
25,14,0,30,64,Monaco,82.698
26,10,0,34,64,Monaco,83.624
27,13,2,39,64,Monaco,118.132
28,10,0,40,64,Monaco,126.778
29,7,2,30,64,Monaco,119.502
31,6,0,39,64,Monaco,155.955
32,19,0,37,64,Monaco,122.838
33,12,0,43,64,Monaco,83.776
34,1,1,37,64,Monaco,80.786
35,13,1,43,64,Monaco,79.838
36,18,2,33,64,Monaco,78.962
37,14,2,38,64,Monaco,78.15
38,18,0,42,64,Monaco,77.385
39,6,0,40,64,Monaco,77.112
40,19,1,34,64,Monaco,76.739
41,16,0,31,64,Monaco,76.583
42,1,0,31,64,Monaco,76.764
43,7,1,43,64,Monaco,76.701
44,4,2,38,64,Monaco,76.619
45,11,0,30,64,Monaco,76.828
46,4,0,39,64,Monaco,76.465
47,2,1,32,64,Monaco,76.421
48,7,1,44,64,Monaco,77.439
49,6,1,34,64,Monaco,76.64
50,7,2,39,64,Monaco,76.868
51,7,0,39,64,Monaco,77.245
52,19,1,39,64,Monaco,77.515
53,11,2,35,64,Monaco,77.599
54,18,1,37,64,Monaco,77.97
55,8,1,34,64,Monaco,78.476
56,9,1,37,64,Monaco,78.928
57,1,0,34,64,Monaco,78.714
58,5,1,33,64,Monaco,79.406
59,15,0,38,64,Monaco,78.896
60,18,0,44,64,Monaco,78.747
61,11,2,38,64,Monaco,78.896
62,16,0,38,64,Monaco,78.036
63,19,2,40,64,Monaco,77.916
64,13,2,42,64,Monaco,78.132
1,13,2,42,64,Monaco,155.297
2,9,1,44,64,Monaco,143.143
3,12,0,44,64,Monaco,104.57
4,7,1,36,64,Monaco,102.377
5,16,1,42,64,Monaco,100.229
6,19,1,38,64,Monaco,98.27
7,15,1,36,64,Monaco,98.134
8,12,1,30,64,Monaco,97.285
9,3,2,30,64,Monaco,96.854
10,11,1,39,64,Monaco,96.883
11,19,1,35,64,Monaco,95.987
12,11,1,38,64,Monaco,95.597
13,8,1,31,64,Monaco,94.104
14,11,0,34,64,Monaco,93.245
15,19,0,39,64,Monaco,92.815
16,18,1,38,64,Monaco,108.107
17,4,1,39,64,Monaco,92.141
18,15,1,43,64,Monaco,85.215
19,3,0,36,64,Monaco,86.966
20,17,1,35,64,Monaco,88.792
21,18,2,33,64,Monaco,89.371
22,12,2,43,64,Monaco,103.44
23,2,0,43,64,Monaco,94.149
24,16,1,35,64,Monaco,85.539
25,7,1,39,64,Monaco,82.206
26,8,1,30,64,Monaco,84.06
27,15,1,33,64,Monaco,117.255
28,15,1,43,64,Monaco,128.097
29,7,1,39,64,Monaco,119.039
31,2,1,36,64,Monaco,158.412
32,19,0,38,64,Monaco,123.485
33,17,0,39,64,Monaco,83.415
34,17,1,32,64,Monaco,80.677
35,6,1,44,64,Monaco,79.801
36,10,0,43,64,Monaco,79.027
37,4,2,33,64,Monaco,78.347
38,9,1,38,64,Monaco,77.081
39,14,2,35,64,Monaco,77.143
40,14,1,32,64,Monaco,76.473
41,15,2,39,64,Monaco,76.434
42,18,0,42,64,Monaco,76.26
43,5,0,38,64,Monaco,76.479
44,9,1,31,64,Monaco,76.73
45,4,2,37,64,Monaco,76.773
46,3,2,37,64,Monaco,76.028
47,10,1,39,64,Monaco,76.682
48,2,1,30,64,Monaco,76.227
49,18,0,43,64,Monaco,76.602
50,4,2,36,64,Monaco,77.922
51,1,1,30,64,Monaco,77.778
52,19,2,33,64,Monaco,78.028
53,1,2,32,64,Monaco,78.197
54,6,2,41,64,Monaco,78.205
55,16,1,40,64,Monaco,78.491
56,16,1,42,64,Monaco,78.898
57,9,1,35,64,Monaco,78.873
58,14,2,30,64,Monaco,79.457
59,15,2,38,64,Monaco,78.77
60,4,1,36,64,Monaco,78.977
61,10,0,34,64,Monaco,78.635
62,18,1,43,64,Monaco,77.997
63,15,1,36,64,Monaco,77.7
64,1,0,43,64,Monaco,77.917
1,16,2,39,64,Monaco,156.498
2,3,1,33,64,Monaco,142.614
3,1,1,33,64,Monaco,105.603
4,16,1,40,64,Monaco,101.426
5,14,0,44,64,Monaco,100.918
6,7,1,42,64,Monaco,98.151
7,8,0,42,64,Monaco,98.028
8,5,1,41,64,Monaco,97.715
9,16,1,32,64,Monaco,96.951
10,14,0,42,64,Monaco,96.834
11,12,1,39,64,Monaco,95.808
12,8,2,43,64,Monaco,95.414
13,5,1,41,64,Monaco,94.257
14,11,2,42,64,Monaco,94.031
15,17,2,39,64,Monaco,92.702
16,3,1,41,64,Monaco,92.113
17,3,2,44,64,Monaco,91.38
18,4,1,33,64,Monaco,109.118
19,18,2,44,64,Monaco,88.667
20,16,0,30,64,Monaco,84.805
21,10,1,41,64,Monaco,87.259
22,7,2,33,64,Monaco,104.688
23,16,2,31,64,Monaco,91.284
24,18,0,36,64,Monaco,84.584
25,13,0,30,64,Monaco,82.965
26,6,0,43,64,Monaco,82.674
27,6,1,30,64,Monaco,120.175
28,4,1,33,64,Monaco,126.222
29,16,2,39,64,Monaco,118.806
31,13,2,42,64,Monaco,154.658
32,8,0,34,64,Monaco,122.493
33,9,2,36,64,Monaco,83.603
34,18,2,31,64,Monaco,81.169
35,17,0,38,64,Monaco,79.85
36,19,2,39,64,Monaco,79.018
37,19,1,32,64,Monaco,78.481
38,15,0,36,64,Monaco,77.542
39,15,2,30,64,Monaco,77.044
40,5,1,33,64,Monaco,76.543
41,18,0,38,64,Monaco,76.273
42,14,2,40,64,Monaco,76.962
43,16,1,33,64,Monaco,77.426
44,6,0,39,64,Monaco,77.092
45,4,1,30,64,Monaco,76.761
46,17,1,43,64,Monaco,76.758
47,1,2,33,64,Monaco,76.052
48,11,1,37,64,Monaco,76.195
49,1,0,31,64,Monaco,76.906
50,17,0,42,64,Monaco,76.832
51,11,1,30,64,Monaco,77.503
52,1,0,34,64,Monaco,77.241
53,16,0,34,64,Monaco,77.668
54,16,2,41,64,Monaco,77.692
55,3,2,39,64,Monaco,78.227
56,6,0,37,64,Monaco,78.731
57,14,2,40,64,Monaco,78.916
58,8,2,43,64,Monaco,79.15
59,2,2,34,64,Monaco,79.015
60,17,1,37,64,Monaco,78.67
61,1,2,34,64,Monaco,78.904
62,6,1,33,64,Monaco,78.123
63,7,0,39,64,Monaco,77.768
64,6,0,43,64,Monaco,77.965
1,5,1,35,64,Monaco,159.234
2,13,2,39,64,Monaco,141.252
3,5,2,43,64,Monaco,106.29
4,18,2,44,64,Monaco,102.012
5,1,2,35,64,Monaco,101.122
6,4,1,32,64,Monaco,99.975
7,7,0,39,64,Monaco,98.694
8,4,0,40,64,Monaco,98.673
9,9,1,35,64,Monaco,98.35
10,8,2,34,64,Monaco,97.38
11,5,0,38,64,Monaco,96.416
12,12,1,30,64,Monaco,95.567
13,8,1,40,64,Monaco,94.623
14,4,1,36,64,Monaco,94.3
15,9,2,40,64,Monaco,94.306
16,3,2,34,64,Monaco,93.692
17,7,1,32,64,Monaco,109.364
18,6,0,35,64,Monaco,91.205
19,13,1,39,64,Monaco,86.302
20,3,1,41,64,Monaco,89.578
21,15,0,30,64,Monaco,90.358
22,5,0,32,64,Monaco,104.131
23,8,1,36,64,Monaco,89.262
24,7,2,32,64,Monaco,82.845
25,7,1,39,64,Monaco,82.424
26,15,0,31,64,Monaco,93.488
27,14,2,32,64,Monaco,114.811
28,4,2,36,64,Monaco,120.766
29,15,1,40,64,Monaco,116.777
31,14,1,34,64,Monaco,142.602
32,19,2,41,64,Monaco,117.922
33,12,1,32,64,Monaco,83.845
34,12,2,42,64,Monaco,82.279
35,8,0,40,64,Monaco,80.726
36,18,2,39,64,Monaco,79.504
37,11,0,30,64,Monaco,78.281
38,12,2,34,64,Monaco,77.218
39,10,0,31,64,Monaco,78.122
40,5,2,32,64,Monaco,77.161
41,1,0,39,64,Monaco,78.284
42,12,1,44,64,Monaco,77.291
43,13,2,32,64,Monaco,76.745
44,9,2,42,64,Monaco,77.03
45,19,1,37,64,Monaco,76.804
46,5,1,30,64,Monaco,77.342
47,6,2,41,64,Monaco,77.354
48,4,1,41,64,Monaco,77.496
49,9,0,41,64,Monaco,78.667
50,8,2,32,64,Monaco,78.345
51,3,1,31,64,Monaco,95.948
52,5,1,40,64,Monaco,83.556
53,11,0,34,64,Monaco,78.574
54,1,1,41,64,Monaco,76.975
55,6,2,32,64,Monaco,74.693
56,9,1,30,64,Monaco,76.057
57,14,0,41,64,Monaco,75.402
58,15,2,32,64,Monaco,76.105
59,16,0,37,64,Monaco,74.848
60,14,1,33,64,Monaco,75.836
61,12,2,32,64,Monaco,75.314
62,7,1,38,64,Monaco,75.383
63,9,0,38,64,Monaco,75.164
64,1,2,43,64,Monaco,77.069
1,13,1,30,64,Monaco,161.065
2,8,0,40,64,Monaco,140.423
3,11,1,36,64,Monaco,106.52
4,8,1,37,64,Monaco,102.52
5,14,2,44,64,Monaco,100.64
6,4,2,40,64,Monaco,99.57
7,17,0,44,64,Monaco,99.094
8,15,2,31,64,Monaco,98.944
9,13,2,35,64,Monaco,98.127
10,5,0,40,64,Monaco,97.852
11,12,0,42,64,Monaco,96.531
12,12,0,35,64,Monaco,96.456
13,12,2,35,64,Monaco,95.796
14,18,1,43,64,Monaco,94.818
15,3,1,42,64,Monaco,93.797
16,12,2,37,64,Monaco,93.663
17,14,1,30,64,Monaco,93.571
18,1,0,34,64,Monaco,92.969
19,2,0,44,64,Monaco,92.241
20,5,2,41,64,Monaco,91.511
21,8,0,41,64,Monaco,108.014
22,1,1,35,64,Monaco,91.92
23,11,0,33,64,Monaco,83.633
24,1,0,37,64,Monaco,83.929
25,5,0,32,64,Monaco,81.037
26,12,0,36,64,Monaco,86.528
27,2,0,32,64,Monaco,118.336
28,3,1,37,64,Monaco,122.776
29,11,2,36,64,Monaco,118.55
31,19,1,32,64,Monaco,146.938
32,14,1,41,64,Monaco,119.413
33,13,1,37,64,Monaco,84.302
34,15,0,43,64,Monaco,81.524
35,7,1,38,64,Monaco,79.379
36,5,1,37,64,Monaco,79.332
37,13,0,42,64,Monaco,78.807
38,1,2,35,64,Monaco,77.994
39,12,0,34,64,Monaco,77.323
40,1,1,44,64,Monaco,77.03
41,10,2,34,64,Monaco,76.864
42,14,1,32,64,Monaco,76.83
43,16,0,32,64,Monaco,77.047
44,17,2,40,64,Monaco,77.025
45,11,2,37,64,Monaco,77.04
46,15,0,37,64,Monaco,77.024
47,18,1,40,64,Monaco,76.996
48,1,2,38,64,Monaco,77.442
49,9,2,34,64,Monaco,77.272
50,3,2,42,64,Monaco,77.69
51,16,1,31,64,Monaco,77.41
52,6,2,42,64,Monaco,77.92
53,13,1,44,64,Monaco,77.577
54,6,2,35,64,Monaco,78.259
55,5,1,44,64,Monaco,78.138
56,10,1,34,64,Monaco,78.088
57,18,1,41,64,Monaco,79.114
58,1,1,44,64,Monaco,78.921
59,8,1,32,64,Monaco,78.85
60,18,0,44,64,Monaco,79.066
61,3,1,33,64,Monaco,78.518
62,16,2,44,64,Monaco,78.063
63,4,1,35,64,Monaco,78.44
64,3,2,30,64,Monaco,79.0
1,4,2,34,64,Monaco,164.42
2,13,1,33,64,Monaco,138.13
3,1,1,39,64,Monaco,106.608
4,19,2,38,64,Monaco,102.916
5,7,2,43,64,Monaco,101.549
6,19,2,38,64,Monaco,100.29
7,17,0,40,64,Monaco,99.052
8,9,2,33,64,Monaco,99.213
9,16,1,31,64,Monaco,98.678
10,19,1,37,64,Monaco,97.601
11,9,1,34,64,Monaco,97.206
12,15,1,30,64,Monaco,95.884
13,10,1,38,64,Monaco,95.158
14,9,1,40,64,Monaco,94.137
15,12,0,33,64,Monaco,93.484
16,12,1,33,64,Monaco,94.171
17,18,1,41,64,Monaco,93.349
18,3,2,41,64,Monaco,92.356
19,3,2,40,64,Monaco,92.069
20,5,1,30,64,Monaco,91.441
21,11,1,42,64,Monaco,109.636
22,14,0,41,64,Monaco,93.462
23,13,0,37,64,Monaco,88.168
24,8,0,41,64,Monaco,86.044
25,12,1,40,64,Monaco,84.807
26,2,1,37,64,Monaco,95.981
27,18,1,37,64,Monaco,116.309
28,16,2,31,64,Monaco,115.588
29,2,0,38,64,Monaco,109.581
31,5,1,33,64,Monaco,140.85
32,8,0,39,64,Monaco,116.128
33,19,2,39,64,Monaco,84.805
34,19,2,34,64,Monaco,82.897
35,16,0,38,64,Monaco,82.751
36,13,2,37,64,Monaco,82.259
37,3,0,34,64,Monaco,81.752
38,1,1,30,64,Monaco,81.452
39,4,0,31,64,Monaco,80.332
40,4,1,31,64,Monaco,79.709
41,15,0,39,64,Monaco,80.009
42,12,1,41,64,Monaco,80.075
43,13,1,30,64,Monaco,79.76
44,5,0,38,64,Monaco,79.373
45,12,0,43,64,Monaco,79.046
46,7,0,40,64,Monaco,78.73
47,1,2,31,64,Monaco,78.501
48,16,2,33,64,Monaco,78.623
49,16,1,38,64,Monaco,77.542
50,16,0,34,64,Monaco,75.882
51,4,0,40,64,Monaco,78.634
52,9,2,31,64,Monaco,78.812
53,16,1,40,64,Monaco,78.911
54,11,0,34,64,Monaco,77.135
55,11,0,39,64,Monaco,77.324
56,6,2,31,64,Monaco,77.799
57,10,0,37,64,Monaco,78.792
58,11,2,41,64,Monaco,78.53
59,16,1,38,64,Monaco,75.944
60,11,2,37,64,Monaco,77.772
61,19,2,39,64,Monaco,77.698
62,7,0,36,64,Monaco,77.473
63,17,1,30,64,Monaco,79.209
64,7,2,31,64,Monaco,79.654
1,6,0,43,64,Monaco,165.811
2,9,2,43,64,Monaco,137.309
3,8,1,41,64,Monaco,106.997
4,18,2,38,64,Monaco,103.309
5,2,0,37,64,Monaco,101.762
6,11,1,41,64,Monaco,101.114
7,18,0,42,64,Monaco,100.478
8,10,2,31,64,Monaco,99.745
9,2,0,30,64,Monaco,97.546
10,16,1,41,64,Monaco,97.38
11,3,2,36,64,Monaco,96.138
12,6,1,38,64,Monaco,96.562
13,1,1,42,64,Monaco,96.75
14,6,0,30,64,Monaco,94.827
15,16,0,40,64,Monaco,110.385
16,14,0,30,64,Monaco,92.152
17,19,0,44,64,Monaco,90.246
18,18,1,34,64,Monaco,94.549
19,19,1,33,64,Monaco,92.564
20,1,2,38,64,Monaco,91.503
21,7,0,36,64,Monaco,91.078
22,15,1,34,64,Monaco,105.059
23,18,1,39,64,Monaco,89.726
24,1,2,34,64,Monaco,82.826
25,6,0,34,64,Monaco,81.987
26,5,1,40,64,Monaco,96.12
27,2,0,43,64,Monaco,116.347
28,6,0,44,64,Monaco,114.807
29,9,0,41,64,Monaco,105.367
31,6,0,43,64,Monaco,138.144
32,16,0,39,64,Monaco,114.161
33,2,0,38,64,Monaco,84.258
34,13,2,37,64,Monaco,82.828
35,14,1,36,64,Monaco,82.929
36,1,1,36,64,Monaco,82.305
37,12,1,31,64,Monaco,81.74
38,13,1,41,64,Monaco,81.167
39,19,1,34,64,Monaco,80.145
40,3,1,41,64,Monaco,79.943
41,7,1,32,64,Monaco,80.391
42,8,0,32,64,Monaco,80.153
43,3,1,34,64,Monaco,79.535
44,6,2,43,64,Monaco,79.557
45,13,0,37,64,Monaco,78.99
46,5,2,40,64,Monaco,78.647
47,6,2,44,64,Monaco,78.534
48,9,2,35,64,Monaco,78.713
49,2,0,34,64,Monaco,78.479
50,1,0,30,64,Monaco,77.21
51,11,0,44,64,Monaco,77.203
52,2,1,31,64,Monaco,78.479
53,15,1,42,64,Monaco,78.525
54,12,0,44,64,Monaco,78.472
55,11,1,44,64,Monaco,78.416
56,8,2,35,64,Monaco,78.099
57,14,1,37,64,Monaco,77.754
58,8,1,35,64,Monaco,78.025
59,14,2,37,64,Monaco,77.982
60,19,0,43,64,Monaco,78.147
61,14,0,33,64,Monaco,78.123
62,19,0,44,64,Monaco,78.309
63,6,1,42,64,Monaco,78.078
64,16,0,40,64,Monaco,78.927
1,8,1,37,64,Monaco,167.674
2,3,1,44,64,Monaco,136.288
3,2,2,35,64,Monaco,107.544
4,10,2,31,64,Monaco,104.206
5,11,2,40,64,Monaco,101.781
6,6,2,31,64,Monaco,124.976
7,13,0,43,64,Monaco,103.35
8,17,2,35,64,Monaco,99.811
9,10,2,38,64,Monaco,97.7
10,14,1,39,64,Monaco,96.824
11,12,2,39,64,Monaco,96.628
12,7,0,34,64,Monaco,97.556
13,4,1,39,64,Monaco,99.9
14,7,0,41,64,Monaco,97.684
15,2,0,36,64,Monaco,96.424
16,18,2,35,64,Monaco,95.805
17,3,1,33,64,Monaco,94.96
18,9,2,33,64,Monaco,94.812
19,11,2,32,64,Monaco,89.768
20,14,2,41,64,Monaco,86.97
21,14,2,43,64,Monaco,87.225
22,9,2,35,64,Monaco,90.44
23,12,0,34,64,Monaco,105.46
24,14,1,34,64,Monaco,91.072
25,5,1,34,64,Monaco,83.591
26,16,1,36,64,Monaco,111.989
27,14,0,44,64,Monaco,114.774
28,13,1,30,64,Monaco,115.582
29,12,0,42,64,Monaco,98.473
31,8,0,32,64,Monaco,134.142
32,13,0,38,64,Monaco,112.446
33,18,1,33,64,Monaco,85.143
